\,cancer_admissions_AA,cardio_admissions_AA,cardio_emergencies_AA,Diabetes_admissions_AA,Diabetes_emergencies_AA,Mental_admissions_AA,Mental_emergencies_AA,Stroke_admissions_AA,fruit_consump_%,obsese_adults_%,overweight_adults_%,diabetic_adults_%,heartrate_adult_%,poor_mental_health_%,smoking_rate_%,smoking_pregnant_%,infant_rate_2014_per1000,hiv_density_per1000,firearm_deaths_2015_%,live_births_2014_%,chlamydia_%,gonorrhea_%,syphillis_%,nonfatal_opiod_hospitalevents_%,hypertension_%,diagnosed_depression_%,anyexercise_%,suicide_deaths_%,risk_per1000,smokers_quitworks_%,smokers_helpline_%,substanceuse_rate_AA,mentalhealth_hosp_rate,breast_cancer_sir,prostrate_cancer_sir,colorectal_cancer_sir,lung_cancer_sir,cervical_cancer_sir
overweight_adults_%,-0.06203009796322143,0.018073705082075224,-0.05110527301735601,0.06392507146724451,0.04425444269027149,-0.11789575209408062,-0.050557193042319794,0.09092645783914802,-0.5570683996779473,1.0070053879658485,1.326679347621077,0.6443854834082687,0.07879908843334661,0.3748708360160078,0.3926267249136961,0.22689356431867574,0.019656102751443943,-0.0023390996389363954,0.1554821687885876,0.3438787493468578,0.026214418204022392,0.027886476185204522,-0.0587186749399069,0.47566900372783755,0.45751674755703153,0.06231790120095349,-0.3927103790333156,-0.031232082597357276,0.4062892701653441,0.08745233420851017,0.09517897162162903,0.17179724525860215,0.19281839810901769,-0.028204151902356714,0.020075425395211528,0.2803911136814584,0.39733618942149124,0.19678057234702562
diabetic_adults_%,3.290824085151263,1.040300513271685,1.4625889939744026,-0.05239880748163934,-0.09673387261255706,1.6464161141469562,1.1027296442369867,1.001143224388657,0.0986830200101729,0.24587353408591614,0.6443854834082687,2.3066243078322954,2.540290090353766,-0.0328784325557271,0.48203123429244427,0.1485584474658149,-0.0048472230478523014,0.1553056463918122,0.5660229601271269,-0.005699452844870849,-0.21823926014527742,0.1661384982981427,0.10352847684666507,0.31183373110073676,-0.057294276316337385,0.0675427428998806,-0.3996416335100829,0.18208048529963305,0.6020004360714916,0.1512498700424876,0.15894105357367685,1.3352031133800135,0.19144449080768997,-0.23764650160199063,-0.31923779313570116,-0.0025609266644736044,-0.009373067783486328,0.053036529302803094
heartrate_adult_%,7.503687767932892,2.2933045329700863,3.496634703558649,-0.04745116505220126,-0.11506659592374713,3.9601301470655486,2.4669176234694965,2.02880201739717,0.878412018031722,-1.217400727939725,0.07879908843334661,2.540290090353766,5.568604490479883,-1.227378922078503,0.347379665428616,-0.013208780529421621,-0.3218021007668614,0.0022645924152617626,1.0122497361514489,-0.6368690323743011,-0.11944801509549978,0.2669983500957954,0.1242012702662767,-0.17712490207297935,-0.5975842499362869,-0.2565945886015154,-0.08961087732040743,0.8772752498777184,0.3700319400395941,0.3531070040951472,0.38215565636296933,2.365147399416181,0.04413923572746451,-0.44606148092365944,-0.5884133286112359,-0.23321073977743062,-0.5598808279614657,-0.395097687511492
poor_mental_health_%,-2.4186004457463897,-0.7564772310298742,-1.1495670891415577,-0.0062445342010340864,0.1058503427397722,-1.2735089543292413,-0.726283955999326,-0.6292455684981386,-0.5828549024280104,1.0432465979105756,0.3748708360160078,-0.0328784325557271,-1.227378922078503,1.5580556761319482,0.4751611188430084,0.3039803713425315,0.07317930555695296,0.09825760273301481,-0.5203592247655991,0.4467575980423271,-0.13172044353096496,-0.028138126839611907,-0.049243070533200116,0.5483926582688993,0.41204836066636924,0.36652233345973495,-0.5606603634469581,-0.18349159924929118,0.562660229851115,-0.0034619852449705615,-0.010223324583810296,-0.09953891249674275,0.4411742992411951,0.19481995799550494,0.11379401191608525,0.2786752406887417,0.4234513526319804,0.331226936057702
smoking_rate_%,0.31263380916156497,0.11826774219326142,0.16471787029693924,0.1279818910709122,0.2447786970936013,0.05703607779410455,0.16847527640874133,0.2955033435351048,-0.2727701088304771,0.3815210522386844,0.3926267249136961,0.48203123429244427,0.347379665428616,0.4751611188430084,1.2279706134993753,0.8992041513501214,0.0724719651050267,0.0420865870916304,0.055870582770971525,0.3052416577932861,0.20538971873029133,0.07438241375764136,-0.01418237220149775,0.3006698886621706,0.26425121710159116,0.16143777966979733,-0.4443455183018086,-0.02456588593414806,0.4146542604564211,0.2552665866159299,0.2523889422341582,0.48930458651033687,0.3711596738659538,-0.08824406733332552,-0.1455893455572202,0.11736428574322454,0.4254312506087972,0.08961481105939935
smoking_pregnant_%,-0.32464572954919385,-0.09254799432113718,-0.11444114443713861,0.17423852436429327,0.3652479202981152,-0.18909304855344414,-0.05303565363941788,0.06267396178492636,-0.17432856954946965,0.2755329498856473,0.22689356431867574,0.1485584474658149,-0.013208780529421621,0.3039803713425315,0.8992041513501214,1.0413428069106736,0.02875595407961776,-0.0017676101637116406,-0.05008196190000038,0.15136974295465414,0.21023424322764075,0.046965494534016106,-0.016995270488584548,0.21755338894884374,0.23132437122396798,0.07349606964794994,-0.25605757029215614,0.016796466853558352,0.21357552281514727,0.1352391660995317,0.15930094918288198,0.1808381207353159,0.4145685555545067,0.013045545740268899,-0.05282897956423663,0.12609114755322284,0.3608257464900855,0.07938432801813702
infant_rate_2014_per1000,-0.25851000534389845,-0.03177041510431837,-0.10337278802841698,-0.0009335415951469831,-0.012292750682953876,-0.15100214033445203,-0.06687168377700434,0.02537367561106564,-0.024081662052708796,0.3019149649664433,0.019656102751443943,-0.0048472230478523014,-0.3218021007668614,0.07317930555695296,0.0724719651050267,0.02875595407961776,0.9999999999491452,-0.050791295091679824,-0.035013210456125515,0.023439344113242246,-0.03193755887260535,-0.05486821560909489,-0.05076150551794878,0.03932734849231346,0.03412148268297651,0.01765642768842953,-0.05621137976761301,-0.14140949412616927,-0.00990368753994175,-0.04086408207255383,-0.055594175939302694,-0.13210814565577078,0.1398161450342578,-0.11228341291023887,-0.13437641017515198,-0.0629702376937146,0.01605343468092703,0.02856968901125472
hiv_density_per1000,-0.33082338913454334,-0.08289666868912235,-0.31834253533974205,0.14734509610602278,0.239629924425813,-0.28806442491846934,-0.005380625267571507,0.18627339569969967,-0.05543738974073255,0.14442233862042905,-0.0023390996389363954,0.1553056463918122,0.0022645924152617626,0.09825760273301481,0.0420865870916304,-0.0017676101637116406,-0.050791295091679824,1.773942795836179,-0.0739484913019469,-0.013515765741477516,0.01072126773305037,0.967777287410301,1.2893194675897273,-0.015092773707366648,-0.009833003299965878,0.27602938620888634,-0.049483627928225006,-0.05919935678453517,0.04377053926699472,-0.06695422588211235,-0.07450112075640888,0.18416904124408803,-0.2861610425240922,-0.009837629316359684,-0.1332179870006444,-0.011440962743333713,0.041297116690245446,-0.020926544372206122
firearm_deaths_2015_%,1.8480369761748034,0.6237691819315153,0.8549534827737132,0.0018081463223678057,-0.04576311984692884,0.8325593813319861,0.5348576434947401,0.629714333622648,0.15113981661723838,-0.23846804913318043,0.1554821687885876,0.5660229601271269,1.0122497361514489,-0.5203592247655991,0.055870582770971525,-0.05008196190000038,-0.035013210456125515,-0.0739484913019469,0.9778945906003056,-0.15919235362456652,-0.004006815494897327,0.05195681541171803,-0.010927819029660934,-0.14815428514630383,-0.17199712074108503,-0.13394547509101584,0.004674159613070413,0.029215335149144126,0.024326482788017145,0.063768649798374,0.07901366012277021,0.15522381437383506,-0.173995234109256,-0.18780062528219824,-0.12104372211326017,-0.1630979437708951,-0.21786478577307108,-0.11294710239958695
live_births_2014_%,-0.8727914782773931,-0.26048154048235056,-0.35094958490157124,-0.06360584110664323,-0.08867660424788193,-0.5032561903166758,-0.2718519615691092,-0.29178873384535237,-0.29013506699366387,0.3527035348394083,0.3438787493468578,-0.005699452844870849,-0.6368690323743011,0.4467575980423271,0.3052416577932861,0.15136974295465414,0.023439344113242246,-0.013515765741477516,-0.15919235362456652,1.0455053846661315,0.33585061155725277,-0.19668090927186382,-0.11980629307340296,0.292000678858454,0.3780443518055121,0.387433739363928,-0.26646757789680775,-0.2510807335654667,0.22032460225006056,-0.08909642862682704,-0.11777824854407085,-0.025522910662264,0.2722357157954326,0.19383573944992633,0.15014622044160192,0.2177170321118852,0.41873354604042096,0.32845134953852073
chlamydia_%,-0.007433096377662553,-0.00903628721401185,0.13230452802326004,-0.02950587152779946,-0.05310908188846294,-0.004388279626831307,-0.005894116160479792,-0.029250877293476318,0.05644898145415511,-0.3929579661942948,0.026214418204022392,-0.21823926014527742,-0.11944801509549978,-0.13172044353096496,0.20538971873029133,0.21023424322764075,-0.03193755887260535,0.01072126773305037,-0.004006815494897327,0.33585061155725277,0.9999999999636866,0.02598885582768828,0.01844242841327553,-0.34414542445176766,0.02850503201358086,-0.040460326968341565,-0.007043526843802479,-0.11498821489593684,-0.04461333905524496,0.0346143137144621,0.031248591579242292,-0.26221264809536476,0.049729975200644726,-0.17381867353851957,-0.16170645006756354,-0.1328724135907126,-0.15413748182320722,-0.07379061162506406
gonorrhea_%,0.1232670831968237,0.02427525639680778,-0.0071240620059139885,0.13642935583331287,0.18780732991282126,0.03735789502735836,0.07639963531921233,0.23838766157732558,0.16080209577598895,0.012473098508073993,0.027886476185204522,0.1661384982981427,0.2669983500957954,-0.028138126839611907,0.07438241375764136,0.046965494534016106,-0.05486821560909489,0.967777287410301,0.05195681541171803,-0.19668090927186382,0.02598885582768828,0.999257958244627,0.7615193039556087,0.019978487493964005,-0.1392377568784283,0.08913768914217722,0.059308349487460166,0.25634974693107593,0.01211933216787443,0.29696357733852186,0.3674293405384305,0.14639297219304212,-0.1279934812727429,-0.14256804167829928,-0.1598378442244949,-0.0032641947847220566,-0.0790050366526554,-0.11827303093694944
syphillis_%,0.010710425630420026,0.008315787635261876,-0.09876198519007894,0.09471658455480672,0.1350172306803028,-0.023095122472006766,0.0656392254656833,0.1509359931400251,0.036811677271873476,-0.013280991082543343,-0.0587186749399069,0.10352847684666507,0.1242012702662767,-0.049243070533200116,-0.01418237220149775,-0.016995270488584548,-0.05076150551794878,1.2893194675897273,-0.010927819029660934,-0.11980629307340296,0.01844242841327553,0.7615193039556087,0.9959377767919039,-0.07968709703601304,-0.08564373686138108,0.11770083121666164,0.015994661044383424,0.012461510130153494,-0.02882292263751026,-0.014325454587380203,-0.010484289826454612,0.16355363429966296,-0.25057123989407626,-0.10927708273214358,-0.16010026283350404,-0.038241537140945164,-0.06384164170372061,-0.08172613905671926
nonfatal_opiod_hospitalevents_%,-0.8843438429425656,-0.2555258754773695,-0.40478142891768615,-0.030618976232786855,-0.02387793570765596,-0.4464737036553576,-0.21223567677597624,-0.2091974335455762,-0.4222347933203288,0.6966773506296405,0.47566900372783755,0.31183373110073676,-0.17712490207297935,0.5483926582688993,0.3006698886621706,0.21755338894884374,0.03932734849231346,-0.015092773707366648,-0.14815428514630383,0.292000678858454,-0.34414542445176766,0.019978487493964005,-0.07968709703601304,1.1087186084760423,0.4491783799263018,0.4006392356415775,-0.31431308843931643,-0.06439847034202235,0.22694972054456783,0.04540855951253303,0.06559999792173699,0.672585229230788,0.19613440889562925,0.2114267814410153,0.22788176185291267,0.3143802680974801,0.4867232685415694,0.3747652795893723
hypertension_%,-1.2705675131636018,-0.3798266398073968,-0.5739681017138885,-0.06646076099284944,-0.10831887499034921,-0.5942104782468506,-0.39001641955018207,-0.46563508449267244,-0.4813746355488213,0.5436028482457403,0.45751674755703153,-0.057294276316337385,-0.5975842499362869,0.41204836066636924,0.26425121710159116,0.23132437122396798,0.03412148268297651,-0.009833003299965878,-0.17199712074108503,0.3780443518055121,0.02850503201358086,-0.1392377568784283,-0.08564373686138108,0.4491783799263018,1.0000000000203522,0.3053584097461979,-0.3175363708783141,-0.12277731678685481,0.04290850265527949,-0.08390659509000106,-0.11543140096840361,0.06562374911777444,0.19767859297160154,0.05957461143176576,0.19493718681140498,0.17747939763471615,0.46375845023751594,0.3581451438407938
diagnosed_depression_%,-0.7688419248041877,-0.22556549354417516,-0.3278355206396543,0.04703400103538117,0.1720067288236904,-0.3738381739988471,-0.1807214734044644,-0.17033304508093403,-0.1796687755264781,0.2654482498971402,0.06231790120095349,0.0675427428998806,-0.2565945886015154,0.36652233345973495,0.16143777966979733,0.07349606964794994,0.01765642768842953,0.27602938620888634,-0.13394547509101584,0.387433739363928,-0.040460326968341565,0.08913768914217722,0.11770083121666164,0.4006392356415775,0.3053584097461979,0.9999999999770339,-0.21869680964959226,-0.056704253790392546,0.08128888151247204,-0.004531371834437329,-0.010120516649516713,0.18383686553164458,0.22808107741134995,0.13100211508494106,0.16339601802932688,0.1303480785242387,0.2864793691226013,0.2599197930812791
anyexercise_%,0.196422063710818,0.05274136748335801,0.0843820892506917,0.009981732263596728,-0.029787351350316273,0.08675120033319865,0.041013555669691955,0.06485686038886974,0.39535867511320233,-0.42946008247352724,-0.3927103790333156,-0.3996416335100829,-0.08961087732040743,-0.5606603634469581,-0.4443455183018086,-0.25605757029215614,-0.05621137976761301,-0.049483627928225006,0.004674159613070413,-0.26646757789680775,-0.007043526843802479,0.059308349487460166,0.015994661044383424,-0.31431308843931643,-0.3175363708783141,-0.21869680964959226,0.9999999999994543,0.004347083867734684,-0.3039003543323138,0.020823963482257287,0.030412465508697365,-0.26408201191890096,-0.3057191156520168,0.0885837679408025,0.033712911118528976,-0.05571405408004292,-0.1897574026303403,-0.21586827670494832
suicide_deaths_%,1.2698721624439988,0.2959728646937615,0.63492110876542,0.12136149381814781,0.22269697618757808,0.8278112516582998,0.2600813756337124,-0.040090923748978165,0.20470956181739253,-0.3113653669418357,-0.031232082597357276,0.18208048529963305,0.8772752498777184,-0.18349159924929118,-0.02456588593414806,0.016796466853558352,-0.14140949412616927,-0.05919935678453517,0.029215335149144126,-0.2510807335654667,-0.11498821489593684,0.25634974693107593,0.012461510130153494,-0.06439847034202235,-0.12277731678685481,-0.056704253790392546,0.004347083867734684,1.222599818634995,0.21706555216839402,0.356210104683145,0.42663020437479077,0.3709230972271804,0.24874242824263637,-0.20362525110361104,-0.3205121081244647,0.048529684680740356,-0.23787183257484726,-0.20362773565131626
risk_per1000,0.4948482338818192,0.15650844973922315,0.2558580388997784,-0.010635936727953389,0.0032095652118095887,0.20203725300578446,0.1520216879958042,0.1131360577577323,-0.20840971108528597,0.4840871256224524,0.4062892701653441,0.6020004360714916,0.3700319400395941,0.562660229851115,0.4146542604564211,0.21357552281514727,-0.00990368753994175,0.04377053926699472,0.024326482788017145,0.22032460225006056,-0.04461333905524496,0.01211933216787443,-0.02882292263751026,0.22694972054456783,0.04290850265527949,0.08128888151247204,-0.3039003543323138,0.21706555216839402,1.0041102607430108,0.0168544540764411,0.02897082254364976,0.3425514223618378,0.30211235510859663,-0.15658152733304118,-0.22494766714102743,0.10742403143303694,0.11862976644315523,0.01146631363102047
smokers_quitworks_%,0.46815028657444885,0.09181414974438334,0.22612224395150865,0.061064124584924884,0.13821115649360152,0.31182349287342886,0.12666075576278282,0.12204496303242555,0.010996025007034645,-0.0741848094707182,0.08745233420851017,0.1512498700424876,0.3531070040951472,-0.0034619852449705615,0.2552665866159299,0.1352391660995317,-0.04086408207255383,-0.06695422588211235,0.063768649798374,-0.08909642862682704,0.0346143137144621,0.29696357733852186,-0.014325454587380203,0.04540855951253303,-0.08390659509000106,-0.004531371834437329,0.020823963482257287,0.356210104683145,0.0168544540764411,0.9999999997831954,0.9686814832325855,0.29254148403826724,0.1269683918651393,-0.1741018529886399,-0.043424111738976416,0.05160830599868633,-0.10356379995174718,-0.0935032068864932
smokers_helpline_%,0.4356913313776115,0.07184381765326214,0.2180637090212928,0.01172169011713989,0.059952224682213104,0.30793367171195374,0.10262648507007904,0.05525214012446392,0.058497377146340644,-0.0644933690865241,0.09517897162162903,0.15894105357367685,0.38215565636296933,-0.010223324583810296,0.2523889422341582,0.15930094918288198,-0.055594175939302694,-0.07450112075640888,0.07901366012277021,-0.11777824854407085,0.031248591579242292,0.3674293405384305,-0.010484289826454612,0.06559999792173699,-0.11543140096840361,-0.010120516649516713,0.030412465508697365,0.42663020437479077,0.02897082254364976,0.9686814832325855,0.9999999997533554,0.277555335670871,0.14007838026159966,-0.19830769340305165,-0.06990703437113148,0.024227638568149967,-0.13121149649679553,-0.10585723069193739
substanceuse_rate_AA,3.1767729653076207,0.9494328645172153,1.4497189310288743,-0.014947922471197757,0.03267210496271745,1.7855663620002002,1.150916576682969,0.7617420822720028,0.1285607549169137,-0.19585554582264628,0.17179724525860215,1.3352031133800135,2.365147399416181,-0.09953891249674275,0.48930458651033687,0.1808381207353159,-0.13210814565577078,0.18416904124408803,0.15522381437383506,-0.025522910662264,-0.26221264809536476,0.14639297219304212,0.16355363429966296,0.672585229230788,0.06562374911777444,0.18383686553164458,-0.26408201191890096,0.3709230972271804,0.3425514223618378,0.29254148403826724,0.277555335670871,2.4591671879675334,0.03247934586572501,-0.11918217206997482,-0.137230814926929,0.05933846351045457,0.15062439469766942,0.04677655305710686
mentalhealth_hosp_rate,0.1292933519382068,0.002383540163830712,0.14245245112182603,0.0677284578506095,0.1345671076318403,0.2648424624541452,0.025894956221376657,-0.1412747131844066,-0.1556129582093806,0.18714961545069217,0.19281839810901769,0.19144449080768997,0.04413923572746451,0.4411742992411951,0.3711596738659538,0.4145685555545067,0.1398161450342578,-0.2861610425240922,-0.173995234109256,0.2722357157954326,0.049729975200644726,-0.1279934812727429,-0.25057123989407626,0.19613440889562925,0.19767859297160154,0.22808107741134995,-0.3057191156520168,0.24874242824263637,0.30211235510859663,0.1269683918651393,0.14007838026159966,0.03247934586572501,1.171937353203568,-0.09273792468842107,-0.11752382151470643,0.14463268563168075,0.2133981787545046,0.14853830627933104
breast_cancer_sir,-1.3289000835698537,-0.38427370280910994,-0.6523717156092949,0.18508917815512815,0.42244685052087627,-0.8571992654365882,-0.32755819595228614,0.029860462080412802,-0.10328071821063244,0.22625260128122446,-0.028204151902356714,-0.23764650160199063,-0.44606148092365944,0.19481995799550494,-0.08824406733332552,0.013045545740268899,-0.11228341291023887,-0.009837629316359684,-0.18780062528219824,0.19383573944992633,-0.17381867353851957,-0.14256804167829928,-0.10927708273214358,0.2114267814410153,0.05957461143176576,0.13100211508494106,0.0885837679408025,-0.20362525110361104,-0.15658152733304118,-0.1741018529886399,-0.19830769340305165,-0.11918217206997482,-0.09273792468842107,1.000000000034756,0.4607866319221144,0.42142856282942065,0.40031139655827447,0.20361742318008785
prostrate_cancer_sir,-1.348623029568703,-0.40272185911871994,-0.605277672199018,0.06913041566280517,0.07860379815968904,-0.7139347344664012,-0.3739427155205354,-0.23551298052060612,-0.2554313362168587,0.2065320223549812,0.020075425395211528,-0.31923779313570116,-0.5884133286112359,0.11379401191608525,-0.1455893455572202,-0.05282897956423663,-0.13437641017515198,-0.1332179870006444,-0.12104372211326017,0.15014622044160192,-0.16170645006756354,-0.1598378442244949,-0.16010026283350404,0.22788176185291267,0.19493718681140498,0.16339601802932688,0.033712911118528976,-0.3205121081244647,-0.22494766714102743,-0.043424111738976416,-0.06990703437113148,-0.137230814926929,-0.11752382151470643,0.4607866319221144,0.9999999999558286,0.30186443364555793,0.3855840207800358,0.2316306460818521
