Feature,Importance
labor_force_rate,0.01839676766922996
costas%income_wmgage_30to35%_%,0.0169945122764163
hiv_density_per1000,0.016736117924768146
costas%income_womgage_25to30%_%,0.015451233478545415
infant_rate_2014_per1000,0.01484325411201809
emp_pop_ratio_hisp,0.012545493817120681
costas%income_wmgage_20to25%_%,0.01214837987942352
heartrate_adult_%,0.012107384611169638
costas%income_womgage_20to25%_%,0.011654555267813824
Diabetes_admissions_AA,0.01122281595454792
gonorrhea_%,0.011117831459275506
print_media_circ_%,0.010680450807499815
chlamydia_%,0.009258243288140955
costas%income_wmgage_25to30%_%,0.007989633164832694
need_improve_%,0.005613378738254612
exemplary_%,0.005583417842687996
proficient_%,0.005428521054857574
race_Alaska_%,0.005357349531492815
emp_sales_%,0.0050912944304453076
syphillis_%,0.002442514723088771
race_Hawaii_%,0.002414696172984002
costas%income_womgage_10to15%_%,0.0007269088683751491
unsatis_%,0.00013929666549946523
