\,cancer_admissions_AA,cardio_admissions_AA,cardio_emergencies_AA,Diabetes_admissions_AA,Diabetes_emergencies_AA,Mental_admissions_AA,Mental_emergencies_AA,Stroke_admissions_AA,fruit_consump_%,obsese_adults_%,overweight_adults_%,diabetic_adults_%,heartrate_adult_%,poor_mental_health_%,smoking_rate_%,smoking_pregnant_%,infant_rate_2014_per1000,hiv_density_per1000,firearm_deaths_2015_%,live_births_2014_%,chlamydia_%,gonorrhea_%,syphillis_%,nonfatal_opiod_hospitalevents_%,hypertension_%,diagnosed_depression_%,anyexercise_%,suicide_deaths_%,risk_per1000,smokers_quitworks_%,smokers_helpline_%,substanceuse_rate_AA,mentalhealth_hosp_rate,breast_cancer_sir,prostrate_cancer_sir,colorectal_cancer_sir,lung_cancer_sir,cervical_cancer_sir
overweight_adults_%,0.5927393279414466,0.598130463990392,0.9400472625507768,0.6399284676939287,0.9842480180882666,0.5184289337401975,0.45866446617416734,0.6302345039752709,0.00012246281002856538,0.0024171536311400586,0.0,0.4248217071716147,0.41421028886349665,4.475311650397415e-21,2.8247123733841256e-19,1.7683025422696617e-11,0.36377167100661234,0.28794659083347607,0.013657858416014095,2.64946666313409e-05,4.0801299121715066e-13,0.3205563275058322,0.7920960342997232,6.173674937288981e-07,3.0802443207736766e-10,0.1124673577120547,4.980965334666187e-05,0.08292956089476936,0.0002574396223595664,0.010205950744415382,0.007978946625993653,0.9034714627374956,0.002600278081937226,0.07068548937839515,0.4537729449618112,0.38183997905713163,1.1425519171110529e-07,0.22532154153432313
diabetic_adults_%,1.9030221396995456e-07,6.200047861009137e-07,6.368791272254985e-07,0.05203240863151824,0.005266113452015496,2.0119468153800555e-07,0.012719850996915711,0.31053082701340856,9.033749563085191e-06,5.43813146816571e-20,0.4248217071716147,0.0,4.0095029292007586e-11,3.089173409936581e-05,1.2162208363554624e-10,9.086006781230237e-05,0.259540120510188,0.014773161628229408,0.0018329847569833427,0.23609849966237245,2.6256927813848316e-19,0.8912879585368493,0.3668037814357169,2.0422462663398833e-10,1.5761928227952013e-07,0.005896185236632933,4.45809526362317e-06,0.4022365943743198,0.002659791958472679,0.9939532596373656,0.9473304191142103,3.1231518867666885e-10,0.008346922632833856,8.566535870855187e-07,0.003750842452637753,0.0018838262154090963,1.0567894231494431e-06,2.624086003999802e-06
heartrate_adult_%,0.0019243524206981229,7.295217430415676e-05,0.0019583740008272386,7.436288754271237e-06,0.0002600634847986072,0.22302966284291614,1.6122852593483624e-13,1.5237953024481713e-15,0.01459473463016502,0.02979870051312489,0.41421028886349665,4.0095029292007586e-11,0.0,0.00022664376653255702,0.2624597019179283,0.8112876033073679,4.6346686006522995e-06,1.3411117141555325e-06,0.002875187539621521,0.0262757655566155,0.5569874213014175,0.73203937518392,0.11115801953640843,0.09107916304830868,0.8359851366053388,0.26748465873370547,0.1283212602582035,0.08135607133199028,0.055957405326032626,0.07126577299963244,0.27941081700972015,0.021352003601455918,0.23055048425565294,3.1305379476053316e-07,0.00015475314904792305,0.09835696989636761,0.9798122920601939,0.05792584525346428
poor_mental_health_%,1.2244142403072922e-07,1.2975649621037895e-08,4.471024362197681e-09,0.5318857958423693,0.5979427148016021,5.629540858319622e-06,3.342970756285809e-11,9.165198547272393e-07,1.897785114062906e-08,2.8937307717998977e-11,4.475311650397415e-21,3.089173409936581e-05,0.00022664376653255702,0.0,2.0144731325566863e-76,3.377591696968452e-44,0.7660986576736378,0.17201902414088394,0.0006019467750627244,1.2138239437592799e-20,4.8952263532826874e-61,0.5640183618863599,0.8312634416917459,0.005763265512318475,7.86223963951413e-06,0.017105908975215196,4.94908610818352e-06,0.2888808376700614,8.596152609382359e-05,0.6199746792103855,0.5026822142340815,0.03601036379755833,0.0004688028977157077,0.9024677761178693,0.8167254145388883,0.39016259075107507,0.0021426606470168275,0.045012327397765534
smoking_rate_%,0.11292114255276546,0.16612286731708084,0.11756354120559032,0.5610247983436434,0.5418432211915298,0.08986057690840789,0.12678806887434863,0.6822861987604261,0.00390316008439959,1.962388745230369e-30,2.8247123733841256e-19,1.2162208363554624e-10,0.2624597019179283,2.0144731325566863e-76,0.0,1.0045983724749336e-115,0.8657324810697853,0.38025137387308183,0.3977968752023361,4.827807138193989e-16,1.9322697770090646e-107,0.6381616466040392,0.8547619695011037,0.02470536323479051,0.0005394472566719304,0.2908206229697203,0.0008035891079182296,0.6843674579850321,0.01639636018746412,0.08612234485485389,0.09610003786054962,0.23083226710598545,0.022399803858145946,0.028841259217986363,0.02789526036349185,0.7790776168551289,0.01645693407039638,0.6930676172180796
smoking_pregnant_%,0.2553671289400958,0.352895745317813,0.30600930066784054,0.15646882903681905,0.07683173086046279,0.2380209238397843,0.5790736637673484,0.7944824176185963,0.014615397117913067,6.667799728925014e-19,1.7683025422696617e-11,9.086006781230237e-05,0.8112876033073679,3.377591696968452e-44,1.0045983724749336e-115,0.0,0.8972434046416035,0.8138156208733178,0.1778305262404442,1.1786281293495244e-09,1.5206625923728393e-53,0.6167514464410061,0.7629078851697115,0.002892020306413148,0.0003267484864300465,0.40809678463406884,0.0006526624382168066,0.8163209919183287,0.02883659390053286,0.09842472031345956,0.050326076833808096,0.07006914361054764,1.7038095060129807e-05,0.2614701460789912,0.05333417207546906,0.6094107111488758,0.00036120305889962925,0.5720733573754928
infant_rate_2014_per1000,0.19390024266103986,0.5750585728219031,0.1035906977843836,0.9659459628949146,0.8521415021193943,0.08772187690184831,0.06619779082759616,0.5763046118653958,0.914894499192354,0.02205886415661294,0.36377167100661234,0.259540120510188,4.6346686006522995e-06,0.7660986576736378,0.8657324810697853,0.8972434046416035,0.0,0.08245794204675062,0.4825969877888955,0.72737049210968,0.5509295778404353,0.3024145293539645,0.3020339051742354,0.5966208691004817,0.5240134567137505,0.7416729069378667,0.29362901154349436,0.646826353903587,0.899678824836915,0.44535830152923916,0.29897002454708416,0.7374900212507444,0.17926456517240416,0.035485087333927676,0.011735481458103315,0.2393125290990082,0.7644002986907021,0.5937203453471881
hiv_density_per1000,0.027316908077502904,0.000961318452148247,0.03915562078134279,0.2861444915301932,0.10390821578386027,0.6761455770342658,1.2985002166712676e-11,1.0692406384890377e-11,0.4995409637627456,0.6028754718582234,0.28794659083347607,0.014773161628229408,1.3411117141555325e-06,0.17201902414088394,0.38025137387308183,0.8138156208733178,0.08245794204675062,0.0,0.8219515725829538,0.753868266254323,0.8661672432664087,3.322547627328397e-21,6.2027809893812475e-15,0.9176934914230909,0.13509213255712565,0.0034740685913428934,0.9433726898171022,0.9260787352720244,0.6408366003586575,0.7803777512363453,0.6180487205039846,1.719007810722019e-06,0.004083856186212131,0.16940023496963375,0.263227648180309,0.021092354766750837,0.37119560024709,0.734977341822015
firearm_deaths_2015_%,1.44256623038872e-22,6.739498582523814e-22,1.2390113097178241e-20,0.35985146942935964,0.9325811794759775,2.3284112096495507e-23,4.5252714617023915e-11,1.1432698464075385e-05,2.2257456542673035e-15,0.00209225011271905,0.013657858416014095,0.0018329847569833427,0.002875187539621521,0.0006019467750627244,0.3977968752023361,0.1778305262404442,0.4825969877888955,0.8219515725829538,0.0,0.00563724031891303,0.9752182352888821,0.25820733407933893,0.45514838950566494,0.027162757290532986,0.001407153505835753,0.009102137095397844,0.9121554732438173,0.3343044247971253,0.767693916314516,0.16031769237727517,0.09812828283954261,1.3149391553165442e-22,0.5250285275981015,0.0003157622696763397,0.006220766475087573,0.013422970642053049,4.3262800767906975e-07,0.024911847172903148
live_births_2014_%,9.392913436433792e-06,1.7896984063975424e-05,5.047780342233977e-06,0.486035510643014,0.6041666931780544,6.300109572361396e-06,3.587643075570815e-05,0.011832612413051741,1.2948862119950617e-07,0.0013597621601681706,2.64946666313409e-05,0.23609849966237245,0.0262757655566155,1.2138239437592799e-20,4.827807138193989e-16,1.1786281293495244e-09,0.72737049210968,0.753868266254323,0.00563724031891303,0.0,1.068523534294361e-10,0.0003237469559232809,0.00630814064139666,7.189100623456492e-11,1.2390306285807241e-11,4.74751144332886e-11,6.398318100929395e-05,0.0007643015561892441,0.0004090538090954868,0.10340227973788411,0.032246075424674676,4.183035302924954e-05,0.00024663252850715806,0.00018199110637527924,0.009913312735759247,6.0682429626453905e-05,2.4841506005132383e-15,3.812751708666489e-09
chlamydia_%,0.9616085056274337,0.9454448128486431,0.9681519123383104,0.6981932887494524,0.6847063171378547,0.9865935476857807,0.9536067604093422,0.847184536953197,0.5853344821648292,9.912979963404468e-62,4.0801299121715066e-13,2.6256927813848316e-19,0.5569874213014175,4.8952263532826874e-61,1.9322697770090646e-107,1.5206625923728393e-53,0.5509295778404353,0.8661672432664087,0.9752182352888821,1.068523534294361e-10,0.0,0.6268313579275782,0.7879127756799761,0.18565529760278818,0.5945564651945447,0.44987136247959214,0.8953866306879642,0.6959536485365367,0.4118960651412409,0.5180336618754953,0.5595592073437445,0.40062501512256665,0.45638205313981073,0.0010762343294351572,0.0023753327062085903,0.012719030515432455,0.003794213512587474,0.16776638955149162
gonorrhea_%,0.4919313742697402,0.39933747365824124,0.6633477338215938,0.8453078875097627,0.5798725224099498,0.7855702001981573,0.22843861396838372,0.20719307642253457,0.5239328378624325,0.9540422286035899,0.3205563275058322,0.8912879585368493,0.73203937518392,0.5640183618863599,0.6381616466040392,0.6167514464410061,0.3024145293539645,3.322547627328397e-21,0.25820733407933893,0.0003237469559232809,0.6268313579275782,0.0,5.98342349581815e-113,0.7831024891325183,0.008959053892524584,0.09848147000934783,0.2729780672436991,0.011208059953266068,0.38693424231933815,1.405189852825324e-08,1.160176039037449e-12,0.7692873918858033,0.8873291416514965,0.007256630815938684,0.0026160471293748674,0.9424254848713198,0.14084817228505558,0.02610275229809842
syphillis_%,0.9884265994203946,0.9966475480161979,0.6802389094254431,0.39562695880364096,0.3127640378044468,0.883463300404558,0.8225053507956059,0.9686250045140288,0.3880156484169577,0.9329921102959041,0.7920960342997232,0.3668037814357169,0.11115801953640843,0.8312634416917459,0.8547619695011037,0.7629078851697115,0.3020339051742354,6.2027809893812475e-15,0.45514838950566494,0.00630814064139666,0.7879127756799761,5.98342349581815e-113,0.0,0.8093709915866918,0.00961780577279566,0.02613865411204674,0.49525017235348834,0.2671964073567833,0.38585860343935263,0.2026143513838553,0.008521162492973666,0.9804101440134565,0.7189271522647903,0.00511015258597299,0.0002673007333939372,0.1366490462989157,0.044994703619450974,0.08455745684417461
nonfatal_opiod_hospitalevents_%,1.9466988221663663e-06,1.3775767151110677e-05,7.76233455045119e-05,0.04419891311584991,0.1950225333740763,0.00010243664138442587,0.0005446509735313729,0.0010079444707053761,7.668328160580559e-11,1.5833285388629743e-05,6.173674937288981e-07,2.0422462663398833e-10,0.09107916304830868,0.005763265512318475,0.02470536323479051,0.002892020306413148,0.5966208691004817,0.9176934914230909,0.027162757290532986,7.189100623456492e-11,0.18565529760278818,0.7831024891325183,0.8093709915866918,0.0,6.015122456265509e-19,4.957216071544303e-13,1.073396207040195e-09,0.00046048307371742504,1.1119964717648077e-05,0.4600125777194146,0.2800609033652242,8.543652895955948e-09,5.870915766555612e-06,0.0036717045878144096,0.0007765726740882218,6.97103633158158e-07,1.3807541341726939e-17,1.8946571029521628e-11
hypertension_%,3.1414199644376524e-10,1.3091503801394296e-09,1.508463468502809e-10,0.11635256907154368,0.1316920664175358,2.3750535200648395e-07,1.33482940306874e-09,5.615836509046948e-07,6.253706145932463e-14,0.0011144410292863688,3.0802443207736766e-10,1.5761928227952013e-07,0.8359851366053388,7.86223963951413e-06,0.0005394472566719304,0.0003267484864300465,0.5240134567137505,0.13509213255712565,0.001407153505835753,1.2390306285807241e-11,0.5945564651945447,0.008959053892524584,0.00961780577279566,6.015122456265509e-19,0.0,5.202465964971289e-09,1.1573426574896232e-09,0.08480027597823457,0.2459328853121247,0.11661292468593001,0.03060857818368634,6.958828621947428e-07,0.0007030213265853112,0.2656493526818806,0.00023838061989518746,0.0008384887178840701,4.048865057567202e-20,4.623332992344046e-12
diagnosed_depression_%,6.379442142349469e-05,0.0003671973823816258,0.00044866577347547464,0.2139268085539695,0.5005460004565252,0.00022833106749916792,0.015108939356085474,0.07379712629580008,9.092508562303447e-07,0.06659385186546928,0.1124673577120547,0.005896185236632933,0.26748465873370547,0.017105908975215196,0.2908206229697203,0.40809678463406884,0.7416729069378667,0.0034740685913428934,0.009102137095397844,4.74751144332886e-11,0.44987136247959214,0.09848147000934783,0.02613865411204674,4.957216071544303e-13,5.202465964971289e-09,0.0,3.583646749565467e-05,0.10421274840390621,0.14304456958631542,0.9325851009179613,0.850142737359797,6.605496911901336e-06,0.0004707221126897096,0.014042957452102442,0.002133660473581521,0.014533716466632199,4.682441270735163e-08,7.919506154796756e-07
anyexercise_%,0.25229081290462113,0.25556678093383484,0.362646818515975,0.9781592137345934,0.6312103952928967,0.5827950546500487,0.3635825404155749,0.27236259926479933,0.000313662325918476,0.0014088352002762806,4.980965334666187e-05,4.45809526362317e-06,0.1283212602582035,4.94908610818352e-06,0.0008035891079182296,0.0006526624382168066,0.29362901154349436,0.9433726898171022,0.9121554732438173,6.398318100929395e-05,0.8953866306879642,0.2729780672436991,0.49525017235348834,1.073396207040195e-09,1.1573426574896232e-09,3.583646749565467e-05,0.0,0.7218386543123512,2.771581062765901e-09,0.697433470146333,0.5701189795881042,0.2732239710899683,3.6194560987575916e-08,0.0975285427407146,0.5289974600567084,0.29792763139422246,0.0003502862129720414,4.5415659854186195e-05
suicide_deaths_%,0.00012115447272607305,0.0011797070373917424,2.7074158210737607e-05,0.040420623503647016,0.011857788772061124,1.859830873755494e-05,0.007042690586385896,0.28561216393801303,0.0008058039924811534,0.11619441422556218,0.08292956089476936,0.4022365943743198,0.08135607133199028,0.2888808376700614,0.6843674579850321,0.8163209919183287,0.646826353903587,0.9260787352720244,0.3343044247971253,0.0007643015561892441,0.6959536485365367,0.011208059953266068,0.2671964073567833,0.00046048307371742504,0.08480027597823457,0.10421274840390621,0.7218386543123512,0.0,0.0003670095720363947,0.009355792660617077,0.0008971923610427655,9.606934302394477e-05,0.1335724610691473,0.00041510368398255327,3.883040965882118e-12,0.8473128232133557,2.147282907049463e-05,0.00013131393715359703
risk_per1000,0.0011677612932327447,0.0019334948738532372,0.0005751385058005203,0.3712755036929133,0.24625180901128976,0.00041888570136047813,0.010415755279898596,0.17684367067977327,0.37322816509228507,1.4108203793779796e-06,0.0002574396223595664,0.002659791958472679,0.055957405326032626,8.596152609382359e-05,0.01639636018746412,0.02883659390053286,0.899678824836915,0.6408366003586575,0.767693916314516,0.0004090538090954868,0.4118960651412409,0.38693424231933815,0.38585860343935263,1.1119964717648077e-05,0.2459328853121247,0.14304456958631542,2.771581062765901e-09,0.0003670095720363947,0.0,0.8664805878528642,0.7276678991623733,0.11945814288555597,1.7155086830898214e-12,0.008409635260284761,7.563416835953145e-05,0.02202321117945249,0.011945542679250173,0.7432259338092548
smokers_quitworks_%,0.007049195329182179,0.002653918735029368,0.0007716550107970378,0.1568988313742382,0.2623103814218994,0.01891941605112567,0.0017569719274001185,0.0031801030204069484,0.03557448868414658,0.32068223499844895,0.010205950744415382,0.9939532596373656,0.07126577299963244,0.6199746792103855,0.08612234485485389,0.09842472031345956,0.44535830152923916,0.7803777512363453,0.16031769237727517,0.10340227973788411,0.5180336618754953,1.405189852825324e-08,0.2026143513838553,0.4600125777194146,0.11661292468593001,0.9325851009179613,0.697433470146333,0.009355792660617077,0.8664805878528642,0.0,3.125197935974952e-213,0.4302677119827606,0.6533766705755848,0.0010558340602765206,0.4173478193227984,0.33500836394661826,0.05255473992056026,0.08022750518223586
smokers_helpline_%,0.00963622209659896,0.004589716696016532,0.001000670361623827,0.3925375372253235,0.5437834027221234,0.015033447842025557,0.004862783287267833,0.018852371025417817,0.030747868679962174,0.31778439292182004,0.007978946625993653,0.9473304191142103,0.27941081700972015,0.5026822142340815,0.09610003786054962,0.050326076833808096,0.29897002454708416,0.6180487205039846,0.09812828283954261,0.032246075424674676,0.5595592073437445,1.160176039037449e-12,0.008521162492973666,0.2800609033652242,0.03060857818368634,0.850142737359797,0.5701189795881042,0.0008971923610427655,0.7276678991623733,3.125197935974952e-213,0.0,0.24084828422429233,0.36242750209228725,0.00018457555152186821,0.19133668795138095,0.6510154592245425,0.013888954810515873,0.04750930413135668
substanceuse_rate_AA,4.829972764737301e-46,1.144856648713844e-30,1.2923523508712478e-46,0.25399513794822576,0.08892630129532889,5.230425370866554e-92,6.041704365860437e-08,0.3177728548194184,7.857780235011936e-32,0.006952081987602392,0.9034714627374956,3.1231518867666885e-10,0.021352003601455918,0.03601036379755833,0.23083226710598545,0.07006914361054764,0.7374900212507444,1.719007810722019e-06,1.3149391553165442e-22,4.183035302924954e-05,0.40062501512256665,0.7692873918858033,0.9804101440134565,8.543652895955948e-09,6.958828621947428e-07,6.605496911901336e-06,0.2732239710899683,9.606934302394477e-05,0.11945814288555597,0.4302677119827606,0.24084828422429233,0.0,2.96298943129831e-07,6.837138419712885e-15,1.3712242849419233e-09,0.0004989733773226429,1.192550543726097e-15,2.176217361123193e-06
mentalhealth_hosp_rate,0.24232586994104813,0.9732254153399705,0.36275200550025133,0.023036360340446246,0.0053743308733781026,8.79689325069181e-05,0.010696299758518607,5.505663289320882e-05,0.10492011033444991,0.01653748139816178,0.002600278081937226,0.008346922632833856,0.23055048425565294,0.0004688028977157077,0.022399803858145946,1.7038095060129807e-05,0.17926456517240416,0.004083856186212131,0.5250285275981015,0.00024663252850715806,0.45638205313981073,0.8873291416514965,0.7189271522647903,5.870915766555612e-06,0.0007030213265853112,0.0004707221126897096,3.6194560987575916e-08,0.1335724610691473,1.7155086830898214e-12,0.6533766705755848,0.36242750209228725,2.96298943129831e-07,0.0,0.0185760287015866,0.02731294441522858,0.07434903918963122,0.0012218260212520573,0.0014666458689553724
breast_cancer_sir,5.565914342546319e-11,1.8289618649664983e-10,5.227825442689299e-14,0.015563506920488884,0.004597944221487376,1.821395574017644e-15,9.838206741492703e-07,0.6004329046760001,1.3115864389844936e-05,0.22539958885052477,0.07068548937839515,8.566535870855187e-07,3.1305379476053316e-07,0.9024677761178693,0.028841259217986363,0.2614701460789912,0.035485087333927676,0.16940023496963375,0.0003157622696763397,0.00018199110637527924,0.0010762343294351572,0.007256630815938684,0.00511015258597299,0.0036717045878144096,0.2656493526818806,0.014042957452102442,0.0975285427407146,0.00041510368398255327,0.008409635260284761,0.0010558340602765206,0.00018457555152186821,6.837138419712885e-15,0.0185760287015866,0.0,7.496673417742636e-20,1.5196841099851494e-16,6.106706694375546e-15,0.00012229338865572142
prostrate_cancer_sir,1.530149131080003e-12,6.747331546212186e-12,5.5859645157250224e-11,0.7661907086768001,0.904002160154124,1.4046643354656966e-11,1.4371427777103555e-08,0.00018382335308239777,5.744321991363825e-10,0.011018808470888543,0.4537729449618112,0.003750842452637753,0.00015475314904792305,0.8167254145388883,0.02789526036349185,0.05333417207546906,0.011735481458103315,0.263227648180309,0.006220766475087573,0.009913312735759247,0.0023753327062085903,0.0026160471293748674,0.0002673007333939372,0.0007765726740882218,0.00023838061989518746,0.002133660473581521,0.5289974600567084,3.883040965882118e-12,7.563416835953145e-05,0.4173478193227984,0.19133668795138095,1.3712242849419233e-09,0.02731294441522858,7.496673417742636e-20,0.0,7.907640281502377e-09,6.901134878887506e-14,1.1658258948284803e-05
