\,cancer_admissions_AA,cardio_admissions_AA,cardio_emergencies_AA,Diabetes_admissions_AA,Diabetes_emergencies_AA,Mental_admissions_AA,Mental_emergencies_AA,Stroke_admissions_AA,fruit_consump_%,obsese_adults_%,overweight_adults_%,diabetic_adults_%,heartrate_adult_%,poor_mental_health_%,smoking_rate_%,smoking_pregnant_%,infant_rate_2014_per1000,hiv_density_per1000,firearm_deaths_2015_%,live_births_2014_%,chlamydia_%,gonorrhea_%,syphillis_%,nonfatal_opiod_hospitalevents_%,hypertension_%,diagnosed_depression_%,anyexercise_%,suicide_deaths_%,risk_per1000,smokers_quitworks_%,smokers_helpline_%,substanceuse_rate_AA,mentalhealth_hosp_rate,breast_cancer_sir,prostrate_cancer_sir,colorectal_cancer_sir,lung_cancer_sir,cervical_cancer_sir
nonfatal_opiod_hospitalevents_%,-0.25083272100605286,-0.2297553052121421,-0.2093273181172363,-0.10747536024849207,-0.06933213041530341,-0.20586160101907777,-0.18364550377809344,-0.1747869461771935,0.33823343617227025,0.22817906305567,0.262376493191387,0.3309422459967509,-0.09032899703343546,0.14709116151228738,0.11987648582995918,0.15856509682753217,-0.028345568832184226,0.0055355604982551335,-0.11792574614090488,-0.3387071345640406,-0.07080930962322096,0.01474506317900235,-0.012921865052559251,1.0,0.4505202446357413,0.37303918870943376,0.31813220073776055,-0.18599244312088226,0.2321590046421083,-0.0395613002607682,-0.057813870120934925,0.3012137875020541,0.23918007833305518,0.15467868521501588,0.1785903013320473,0.2611813129865102,0.4343865702933218,0.34832066813603596
hypertension_%,-0.3276750265372975,-0.3165582549564877,-0.33321787329264374,-0.08396619829970065,-0.08061896946481102,-0.27157784867467294,-0.3164037752379201,-0.26330426075555247,0.386196888023313,0.17330136849274178,0.3278250841469256,0.2754245524385917,-0.011089750705310477,0.2359964773231589,0.18378048627191165,0.19070354237886572,-0.0341214826730012,-0.07991832539214973,-0.16980563664357778,-0.3513147925167382,0.028505032013014714,-0.1393203085851673,-0.13803551076289208,0.4505202446357413,1.0,0.30535840973433326,0.3175363708731528,-0.09212589516322374,0.06209313521769697,0.08390659510440804,0.11543140098238554,0.2611986006350778,0.18002170638515286,0.05957461142812384,0.19493718681814515,0.17747939759130443,0.46375845022497486,0.358145143841263
diagnosed_depression_%,-0.21174490801877002,-0.18911351762690215,-0.18635340593578945,-0.06650165185371465,-0.036072728846927436,-0.19550863242262273,-0.12960571518225408,-0.0955517808217996,0.2585464190688097,0.09802704596797948,0.08486829483295712,0.1466982917837533,-0.059346816093678145,0.1272074260794226,0.05653892500683802,0.044291525514377476,-0.017656427691664714,0.15558724817393846,-0.13903427273501193,-0.34173397995333493,-0.04046032696637674,0.08833376374290304,0.11871945239900891,0.37303918870943376,0.30535840973433326,1.0,0.21869680966414004,-0.08686937437487802,0.07833099253469032,0.004531371827710278,0.010120516637345617,0.2379003218456075,0.185686581306046,0.13100211506783682,0.1633960180215353,0.13034807850778565,0.28647936911519073,0.2599197930873418
anyexercise_%,-0.061266184514243344,-0.060845734020644186,-0.04873495547326353,-0.0014664950660991125,0.025709252538612566,-0.029418409336575718,-0.04864012829959214,-0.058746524602225646,0.19125740759508403,0.16978756295644187,0.21475546317655733,0.24214105793847743,-0.08132750252816155,0.24102173047258732,0.17809585903701106,0.18108401186296305,-0.056211379768133236,0.003804939583350714,0.005909482584229446,-0.21170870610312204,0.007043526842767873,-0.05867130616205654,-0.03651964447075172,0.31813220073776055,0.3175363708731528,0.21869680966414004,1.0,0.01906830119351444,0.3105281921995338,0.020823963478397902,0.03041246550276368,0.05864128570908508,0.2887641332365334,-0.08858376793686648,-0.033712911111966594,0.0557140540811614,0.18975740262288163,0.2158682766968741
suicide_deaths_%,0.20373654274990863,0.1724543207375029,0.22199785190930904,0.10945176732570669,0.13418345663808146,0.226342531379104,0.1436047814474403,0.05715204933218832,-0.1780560074991029,-0.0840024556346645,-0.09268192749496675,-0.044847041441313525,0.09315750622136935,-0.05676640270823026,-0.021773025644070233,0.012442060671543173,0.02453945100999858,0.004969901060766443,0.05168342385456308,0.1788201533712223,0.02093111982202164,0.13522937892877956,0.059382522390351106,-0.18599244312088226,-0.09212589516322374,-0.08686937437487802,0.01906830119351444,1.0,0.18912051548881123,-0.13853687456239405,-0.17649401322026734,-0.2066685326637735,0.08022978133803746,-0.1874289664865615,-0.35933732626430964,0.010313979754092897,-0.2246897738907225,-0.20270913563732357
risk_per1000,0.17260607859277685,0.1649333621145047,0.18287790955828268,0.04786620125960568,0.06205130147066825,0.18730380183422787,0.13657996343621787,0.07224983581177116,0.047671342554759494,0.2541254970538661,0.19391267640360293,0.1599079176357826,0.10211865076142701,0.2080590966184565,0.12803007813357548,0.1166821843623965,0.006752974830178948,0.02498673972188167,0.015822348270246034,-0.18763140742813827,-0.04393389966173682,-0.046320890676118255,-0.046425805955816274,0.2321590046421083,0.06209313521769697,0.07833099253469032,0.3105281921995338,0.18912051548881123,1.0,0.009006087691159164,0.018652027650433903,-0.08326192411051493,0.364853491811452,-0.14045781417641726,-0.20964878263325684,0.12220686495256027,0.134046094797704,0.017546404261856368
smokers_quitworks_%,-0.14358855773901122,-0.15994324216700262,-0.1786820088341991,-0.0757196021505468,-0.05999182350237686,-0.12523286470746395,-0.1664150437797474,-0.1570293301816159,0.11222923046954782,0.05315758910110758,-0.1369528215585305,-0.00040596050519536836,0.0963981932803344,0.026558516560093486,-0.09173886666880422,-0.08834859824472327,-0.040864082079459074,0.01493511818581195,-0.07510220911493885,-0.08707251864081901,-0.034614313719717384,-0.29698991758060944,-0.06817251459403605,-0.0395613002607682,0.08390659510440804,0.004531371827710278,0.020823963478397902,-0.13853687456239405,0.009006087691159164,1.0,0.9686814834626782,0.04223134469423949,-0.02405224435506604,0.17410185300476813,0.043424111734859494,-0.05160830604525916,0.10356379996003695,0.09350320689273338
smokers_helpline_%,-0.13800072894252302,-0.1509650081358703,-0.174893621605073,-0.04577719871135566,-0.03251209915674895,-0.1297017137366149,-0.14999004841622646,-0.12530286447003572,0.1153357299071728,0.053476402038884464,-0.14139675592799175,0.0035386091938560188,0.05789195124285447,0.035893161412507174,-0.08896220864435445,-0.10455312300081424,-0.055594175948358714,0.02670475648760181,-0.08842619843135902,-0.11432944304470279,-0.031248591582533066,-0.3674576368283612,-0.1402216660498774,-0.057813870120934925,0.11543140098238554,0.010120516637345617,0.03041246550276368,-0.17649401322026734,0.018652027650433903,0.9686814834626782,1.0,0.06276527228076137,-0.048757203317836194,0.19830769341595153,0.06990703436836289,-0.024227638628333006,0.13121149650069083,0.105857230701955
substanceuse_rate_AA,-0.6643319571747874,-0.5624280634845708,-0.6674781009712698,0.06104697573927438,0.09093357742656172,-0.8336677270303295,-0.2841976875349206,0.05347767521106411,0.5715592349983725,0.14383217596513906,-0.006496404143303626,0.32771953659637243,-0.12282834441829649,0.11196670944126123,0.06411902030361118,0.09680687762024405,-0.017953133021281188,0.2521102647722382,-0.490094123836396,-0.21685437200526284,-0.045000655740581125,0.01571065246825052,0.0013153248321608976,0.3012137875020541,0.2611986006350778,0.2379003218456075,0.05864128570908508,-0.2066685326637735,-0.08326192411051493,0.04223134469423949,0.06276527228076137,1.0,-0.269477778107871,0.39964125605056855,0.31618970124100254,0.18487363566723342,0.4098341521017887,0.2496821444191858
mentalhealth_hosp_rate,0.06256893363060903,-0.0017978864010704764,0.04872428809674864,0.12129915786543127,0.14828936550804292,0.20777110972550292,-0.13609165085171573,-0.21354209354236636,0.08669309257683365,0.12786401523415228,0.16026919816672625,0.14059182989207944,0.06415769991273275,0.18574343858884654,0.12186532491139468,0.2273441509527744,-0.07184887425055966,-0.15291826799420652,0.03403811078605068,-0.19448454606103044,-0.0398818604324392,0.00758952804821356,-0.019276643860673178,0.23918007833305518,0.18002170638515286,0.185686581306046,0.2887641332365334,0.08022978133803746,0.364853491811452,-0.02405224435506604,-0.048757203317836194,-0.269477778107871,1.0,-0.12559369354772465,-0.11781151866544125,0.09537038473247744,0.1719302922813745,0.1691779908852336
breast_cancer_sir,-0.3405777178906316,-0.3317729312140609,-0.3873083400777221,0.12903639953393575,0.15093487744105394,-0.407394002400492,-0.25775915522373033,-0.028051766497808037,0.23030851706779862,0.06487072942290657,-0.09659567162742648,0.2591398655980319,-0.26895272280721083,-0.006564288528945281,-0.11667880582865799,-0.06009738704561792,0.1122834129138854,0.0735087725800129,-0.19116709450327318,-0.19849187287376455,-0.17381867354105351,-0.14307807710463738,-0.14914852081779686,0.15467868521501588,0.05957461142812384,0.13100211506783682,-0.08858376793686648,-0.1874289664865615,-0.14045781417641726,0.17410185300476813,0.19830769341595153,0.39964125605056855,-0.12559369354772465,1.0,0.460786631907071,0.4214285627418893,0.4003113964934953,0.2036174231556776
prostrate_cancer_sir,-0.3656172198549802,-0.35554519724694833,-0.34055151998342614,0.015927779508711642,0.006460514606948531,-0.3504335488400676,-0.2967974278025958,-0.19836104820871253,0.32302944579297493,0.13554411293783458,-0.04011311594527462,0.15432724802157824,-0.20059765394444937,-0.012414171661655943,-0.11737366814534209,-0.10322604457248259,0.13437641018697674,-0.05987684724214245,-0.145771339479766,-0.1374844017584575,-0.16170645006301518,-0.1601727446511359,-0.19341009539471424,0.1785903013320473,0.19493718681814515,0.1633960180215353,-0.033712911111966594,-0.35933732626430964,-0.20964878263325684,0.043424111734859494,0.06990703436836289,0.31618970124100254,-0.11781151866544125,0.460786631907071,1.0,0.30186443358500425,0.38558402077165865,0.23163064609540784
colorectal_cancer_sir,-0.18398621070904977,-0.18799087852523538,-0.1474196304373833,-0.0005182300862945269,-0.003956021750757508,-0.1698268265420222,-0.13214421956539565,-0.08555658070529248,0.22290310983384015,0.13597470845350146,-0.04681935613173972,0.16533732469983217,-0.08836631726959551,0.046007064051519615,-0.015025870606766328,0.027363115141923963,0.06297023768673668,0.12307330747379949,-0.13185772163320275,-0.21235677488792465,-0.13287241356578255,-0.0038686941877760163,-0.07960201976298434,0.2611813129865102,0.17747939759130443,0.13034807850778565,0.0557140540811614,0.010313979754092897,0.12220686495256027,-0.05160830604525916,-0.024227638628333006,0.18487363566723342,0.09537038473247744,0.4214285627418893,0.30186443358500425,1.0,0.36335368543738156,0.1392826432457777
