occ_1.01to1.5_%,-0.06920414700547325,-0.08742274741291414
occ_1.51to2.0_%,0.03819502463243016,0.022467253743395237
occ_gt2.01_%,0.01912150377503848,0.045349537039515095
owner_homes_%,0.05163674663134663,0.018685785831255915
moved_lastyear_%,0.004107999175834127,0.07351846333028486
house_noplumbing_%,-0.05474679257951564,-0.04253060169797214
house_nokitchen_%,-0.01813642322196377,-0.021887677475353404
age_lt18_%,0.07056854377341774,-0.08460319696590102
house_lt1939_%,0.06637853209492119,-0.036432857785769074
house_1940to1999_%,-0.005084610152747241,-0.019721295243725713
house_2000to2014_%,0.0,0.025762679562229128
poverty_child_%,0.004160055515010992,0.0019303591231420824
house_income_gt30_USD_%,-0.041681834233595054,-0.07150416012764166
median_household_income_USD,0.031116484729785388,-0.003962758687546315
median_earnings_retail_USD,-0.018807913710641007,-0.048002320390124906
gross_rent_%,-0.0349162769102157,-0.07704358459110994
comm_car_%,-0.06216327730784079,-0.031084355478385013
comm_carpool_%,-0.06150171953421365,-0.03562705741446092
comm_bus_%,0.04215163962772331,-0.07527341654555338
comm_walk_%,0.0814409999853908,0.0
comm_cycle_%,0.0,-0.0748076133398492
comm_taxi_%,0.01892710782943769,0.05258817058577733
comm_wfh_%,-0.06255987617746654,-0.05524344060366507
income_capita_USD,-0.06437474645533044,0.0
households_recfoodstamps_%,-0.015647468992540277,0.0
gini_index,-0.022058342591181456,0.03279897480312075
lep_%,0.0784892891246244,-0.11106267115229962
exemplary_%,-0.0011912733763707033,-0.1358386851817706
proficient_%,0.08170356757698831,0.0
need_improve_%,0.017490501943632462,-0.03904386659235982
unsatis_%,-0.10779434878233403,0.07531943903241937
read_write,-0.07181486346496326,-0.02029568500701335
math,-0.06294909736456374,-0.1030363001869362
dropout_%,0.04138114536778559,-0.11240793590568658
college_%,0.008999082446159542,0.023764813358779828
property_val_USD,0.037499153201150194,-0.07188612136854335
tobbaco_retailers_2019_%,-0.09125694775580907,-0.0012069201944000362
licensed_nurses_per1000,0.03721365668607871,0.0
preschool_%,0.04917613912793229,-0.12256181794019567
health_insurance_coverage_%,-0.06623193159098954,0.03309217933064103
public_school_%,-0.043626704128632114,-0.009241738220252128
private_school_%,-0.04347105779458072,-0.04498901465495559
liquor_per1000,-0.02573140313294971,-0.08573755583451365
supermarket_per1000,0.0,-0.027253831771325614
food_est_per1000,0.058830893932610505,-0.0273598475054517
dentists_per1000,-0.02697183614209058,0.05244666663606664
young_females_%,0.0,0.02760335438875341
physician_assisted_%,-0.15685862821347904,0.0012776359840771696
pa_provider_density_per10000,-0.13453772062656089,0.029385424640948773
median_age,-0.05128404936110419,0.0546395631592429
lt5years_%,-0.004673484680500902,-0.02381757607086115
renter_occupied_%,0.0,0.05418166156573373
english_verywell_%,0.0710853117873499,0.03138603255909844
snap_%,0.0,-0.0930425061415302
physicians_per1000,0.0,0.05828820897510662
pcp_per1000,0.0,0.061584393971123086
psychiatrist_per1000,-1.3525431018953742e-05,0.0045403972458750545
psychologist_per1000,0.0,-0.03720736898747238
pharmacist_per1000,0.0,-0.018242787128641788
registerednurses_per1000,0.0,-0.06864994159031132
advancedprn_per1000,0.023145364115336825,-0.08922283825703584
population_density,-0.2674476277419161,-0.10202286879212681
rural_population_%,0.0,0.05327706282867551
costas%income_wmgage_lt20%_%,0.0,-0.0632881206559277
costas%income_wmgage_20to25%_%,0.07183199502527433,0.0
costas%income_wmgage_25to30%_%,0.004703378210040509,-0.09606555934223074
costas%income_wmgage_30to35%_%,0.0,0.0
costas%income_wmgage_gt35%_%,-0.2042031016581567,-0.1419443999246236
costas%income_womgage_lt10%_%,-0.15719813843637337,0.04823251152171158
costas%income_womgage_10to15%_%,-0.07544600762393285,0.0
costas%income_womgage_15to20%_%,-0.02290063046550187,-0.2938277301924212
costas%income_womgage_20to25%_%,-0.15103307333324095,0.0
costas%income_womgage_25to30%_%,0.0690142025939666,0.0025557736617897106
costas%income_womgage_30to35%_%,0.01724173805033234,0.0
costas%income_womgage_gt35%_%,0.010689143679279452,-0.1888337008382862
avg_ela,0.02119106759543676,0.0
avg_math,-0.011044749941830466,-0.004474315119559796
students_disabilities_%,-0.0628231713246294,0.03523130008619017
students_highneeds_%,-0.04160628545404612,-0.04311403275397417
students_econodisadv_%,-0.018121765284002306,0.0
student_teacher_ratio,0.035630856311880905,-0.1637874562235809
print_media_circ_%,-0.026555294696690164,0.0
libraries_%,0.039904532074217736,-0.008526834258410783
crimes_against_persons_%,0.034331568455809765,0.0041299702091107835
crimes_against_property_%,0.0049926224838937085,-0.039841384686925406
crimes_against_society_%,-0.0041766389002712906,0.015712626932068593
emp_pop_ratio_wh_only,-0.00666993875361847,0.010389853017284461
emp_pop_ratio_hisp,-0.0005108321361759075,-0.001660979399812704
less_than_highschool_%,0.0005786232020917394,-0.0007159197863935686
highschool_grad_%,-0.0009642770798895825,0.0004000964431645244
associates_degree_%,0.0003409005545687949,0.000303678173403416
bachelors_degree_%,-0.00010975246887331436,-0.0001968701518965159
vacant_rentals_%,-4.8900220240784636e-11,-1.9687707865454847e-11
employed_male_%,-0.0,1.765825727778288e-11
employed_female_%,-0.0,9.668790889995457e-14
