Geography,Start Year,End Year,Year,Sex,Age Group,Race/Ethnicity,Topic,Sub-topic,Category,Sub-Category,Denominator,Case Count,Measure,Lower CI,Upper CI,Statistical Significance,Stability,Measurement Unit
Ashburnham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,6201.77545315,29,467.6,297.4,637.8,N/A,Stable,"Crude Rate per 100,000"
Ashby,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,3293.71230564,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Ashfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,1724.7054414,12,695.8,302.1,1089.5,N/A,Stable,"Crude Rate per 100,000"
Ashland,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,18148.72277876,152,837.5,704.4,970.6,N/A,Stable,"Crude Rate per 100,000"
Athol,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,11815.11379029,133,1125.7,934.4,1317,N/A,Stable,"Crude Rate per 100,000"
Attleboro,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,44815.33134215,285,635.9,562.1,709.7,N/A,Stable,"Crude Rate per 100,000"
Auburn,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,16359.77789609,103,629.6,508,751.2,N/A,Stable,"Crude Rate per 100,000"
Avon,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,4392.08233452,38,865.2,590.1,1140.3,N/A,Stable,"Crude Rate per 100,000"
Ayer,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,7826.12642776,92,1175.5,935.3,1415.7,N/A,Stable,"Crude Rate per 100,000"
Barnstable,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,44909.93927242,467,1039.9,945.6,1134.2,N/A,Stable,"Crude Rate per 100,000"
Barre,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,5497.44700778,45,818.6,579.4,1057.8,N/A,Stable,"Crude Rate per 100,000"
Becket,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,1791.0126887,23,1284.2,759.4,1809,N/A,Stable,"Crude Rate per 100,000"
Bedford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,14205.88136108,84,591.3,464.8,717.8,N/A,Stable,"Crude Rate per 100,000"
Belchertown,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,15237.47487799,110,721.9,587,856.8,N/A,Stable,"Crude Rate per 100,000"
Bellingham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,17218.83573197,84,487.8,383.5,592.1,N/A,Stable,"Crude Rate per 100,000"
Belmont,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,26192.00552589,108,412.3,334.5,490.1,N/A,Stable,"Crude Rate per 100,000"
Berkley,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,6606.56655605,53,802.2,586.2,1018.2,N/A,Stable,"Crude Rate per 100,000"
Berlin,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,3040.86125082,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Bernardston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,2108.65468638,16,758.8,387,1130.6,N/A,Stable,"Crude Rate per 100,000"
Beverly,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,40771.40925625,655,1606.5,1483.5,1729.5,N/A,Stable,"Crude Rate per 100,000"
Billerica,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,42243.01183081,267,632.1,556.3,707.9,N/A,Stable,"Crude Rate per 100,000"
Blackstone,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,9065.76266305,49,540.5,389.2,691.8,N/A,Stable,"Crude Rate per 100,000"
Blandford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,1234.97742251,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Bolton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,4999.50847488,18,360,193.7,526.3,N/A,Stable,"Crude Rate per 100,000"
Boston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,661477.99227234,6311,954.1,930.6,977.6,N/A,Stable,"Crude Rate per 100,000"
Bourne,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,20355.97482083,164,805.7,682.4,929,N/A,Stable,"Crude Rate per 100,000"
Boxborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,5113.51118305,40,782.2,539.8,1024.6,N/A,Stable,"Crude Rate per 100,000"
Boxford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,7926.68249184,42,529.9,369.6,690.2,N/A,Stable,"Crude Rate per 100,000"
Boylston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,4435.25974704,19,428.4,235.8,621,N/A,Stable,"Crude Rate per 100,000"
Braintree,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,37735.46634152,269,712.9,627.7,798.1,N/A,Stable,"Crude Rate per 100,000"
Brewster,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,9860.00517222,54,547.7,401.6,693.8,N/A,Stable,"Crude Rate per 100,000"
Bridgewater,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,27669.23385114,158,571,482,660,N/A,Stable,"Crude Rate per 100,000"
Brimfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,3693.43690577,35,947.6,633.7,1261.5,N/A,Stable,"Crude Rate per 100,000"
Brockton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,94849.49146725,1446,1524.5,1445.9,1603.1,N/A,Stable,"Crude Rate per 100,000"
Brookfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,3535.09514244,17,480.9,252.3,709.5,N/A,Stable,"Crude Rate per 100,000"
Brookline,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,61876.03054895,413,667.5,603.1,731.9,N/A,Stable,"Crude Rate per 100,000"
Buckland,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,1881.33860485,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Burlington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,26209.60274657,138,526.5,438.7,614.3,N/A,Stable,"Crude Rate per 100,000"
Cambridge,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,109738.06115715,903,822.9,769.2,876.6,N/A,Stable,"Crude Rate per 100,000"
Canton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,22438.08113299,255,1136.5,997,1276,N/A,Stable,"Crude Rate per 100,000"
Carlisle,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,4868.43298565,21,431.4,246.9,615.9,N/A,Stable,"Crude Rate per 100,000"
Carver,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,11871.87194071,68,572.8,436.7,708.9,N/A,Stable,"Crude Rate per 100,000"
Charlemont,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,1223.85509344,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Charlton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,13566.27402821,84,619.2,486.8,751.6,N/A,Stable,"Crude Rate per 100,000"
Chatham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,5977.45325963,48,803,575.8,1030.2,N/A,Stable,"Crude Rate per 100,000"
Chelmsford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,35172.28896679,155,440.7,371.3,510.1,N/A,Stable,"Crude Rate per 100,000"
Chelsea,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,37033.04300479,483,1304.2,1187.9,1420.5,N/A,Stable,"Crude Rate per 100,000"
Cheshire,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,3111.86636574,23,739.1,437,1041.2,N/A,Stable,"Crude Rate per 100,000"
Chester,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,1355.79092796,12,885.1,384.3,1385.9,N/A,Stable,"Crude Rate per 100,000"
Chesterfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,1219.81373306,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Chicopee,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,56565.38464171,917,1621.1,1516.2,1726,N/A,Stable,"Crude Rate per 100,000"
Chilmark,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,838.73696193,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Clarksburg,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,1690.85704663,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Clinton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,13851.23091854,113,815.8,665.4,966.2,N/A,Stable,"Crude Rate per 100,000"
Cohasset,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,7527.99496771,34,451.6,299.8,603.4,N/A,Stable,"Crude Rate per 100,000"
Colrain,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,1643.16523998,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Concord,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,18391.23562729,110,598.1,486.3,709.9,N/A,Stable,"Crude Rate per 100,000"
Conway,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,1910.7714535,12,628,272.7,983.3,N/A,Stable,"Crude Rate per 100,000"
Cummington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,830.97124738,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Dalton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,6630.90445974,136,2051,1706.3,2395.7,N/A,Stable,"Crude Rate per 100,000"
Danvers,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,27765.82033138,381,1372.2,1234.4,1510,N/A,Stable,"Crude Rate per 100,000"
Dartmouth,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,35572.00850114,163,458.2,387.9,528.5,N/A,Stable,"Crude Rate per 100,000"
Dedham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,26053.16690779,307,1178.4,1046.6,1310.2,N/A,Stable,"Crude Rate per 100,000"
Deerfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,5222.03723336,48,919.2,659.2,1179.2,N/A,Stable,"Crude Rate per 100,000"
Dennis,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,13715.98282255,147,1071.7,898.5,1244.9,N/A,Stable,"Crude Rate per 100,000"
Dighton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,7472.47955251,44,588.8,414.8,762.8,N/A,Stable,"Crude Rate per 100,000"
Douglas,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,8956.05411417,42,469,327.2,610.8,N/A,Stable,"Crude Rate per 100,000"
Dover,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,5452.29217914,22,403.5,234.9,572.1,N/A,Stable,"Crude Rate per 100,000"
Dracut,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,31132.88768163,152,488.2,410.6,565.8,N/A,Stable,"Crude Rate per 100,000"
Dudley,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,11927.2434608,58,486.3,361.1,611.5,N/A,Stable,"Crude Rate per 100,000"
Dunstable,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,3286.20198817,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Duxbury,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,15167.23766482,58,382.4,284,480.8,N/A,Stable,"Crude Rate per 100,000"
East Bridgewater,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,14304.09218937,104,727.1,587.4,866.8,N/A,Stable,"Crude Rate per 100,000"
East Brookfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,2217.73055504,13,586.2,267.5,904.9,N/A,Stable,"Crude Rate per 100,000"
East Longmeadow,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,16433.46836244,136,827.6,688.5,966.7,N/A,Stable,"Crude Rate per 100,000"
Eastham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,4791.80898099,30,626.1,402.1,850.1,N/A,Stable,"Crude Rate per 100,000"
Easthampton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,16069.6814132,202,1257,1083.7,1430.3,N/A,Stable,"Crude Rate per 100,000"
Easton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,23441.93114053,214,912.9,790.6,1035.2,N/A,Stable,"Crude Rate per 100,000"
Edgartown,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,4157.54160952,14,336.7,160.3,513.1,N/A,Stable,"Crude Rate per 100,000"
Egremont,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,1158.03029679,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Erving,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,1948.53415173,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Essex,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,3641.50941707,24,659.1,395.4,922.8,N/A,Stable,"Crude Rate per 100,000"
Everett,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,45626.9269013,548,1201,1100.4,1301.6,N/A,Stable,"Crude Rate per 100,000"
Fairhaven,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,15994.54051051,111,694,564.9,823.1,N/A,Stable,"Crude Rate per 100,000"
Fall River,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,88970.55420582,1146,1288.1,1213.5,1362.7,N/A,Stable,"Crude Rate per 100,000"
Falmouth,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,31361.8703813,241,768.4,671.4,865.4,N/A,Stable,"Crude Rate per 100,000"
Fitchburg,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,41190.29012408,369,895.8,804.4,987.2,N/A,Stable,"Crude Rate per 100,000"
Florida,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,770.98792952,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Foxborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,17621.95706928,154,873.9,735.9,1011.9,N/A,Stable,"Crude Rate per 100,000"
Framingham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,71987.31000297,725,1007.1,933.8,1080.4,N/A,Stable,"Crude Rate per 100,000"
Franklin,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,32966.77150914,232,703.7,613.1,794.3,N/A,Stable,"Crude Rate per 100,000"
Freetown,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,8989.57601663,43,478.3,335.3,621.3,N/A,Stable,"Crude Rate per 100,000"
Gardner,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,20144.61260606,316,1568.7,1395.7,1741.7,N/A,Stable,"Crude Rate per 100,000"
Georgetown,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,8615.01400062,54,626.8,459.6,794,N/A,Stable,"Crude Rate per 100,000"
Gill,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,1584.25587268,11,694.3,284,1104.6,N/A,Unstable,"Crude Rate per 100,000"
Gloucester,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,29010.43358216,418,1440.9,1302.8,1579,N/A,Stable,"Crude Rate per 100,000"
Goshen,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,1097.01295277,11,1002.7,410.1,1595.3,N/A,Unstable,"Crude Rate per 100,000"
Gosnold,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,60.40080462,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Grafton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,18869.47311752,123,651.8,536.6,767,N/A,Stable,"Crude Rate per 100,000"
Granby,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,6169.0693396,63,1021.2,769,1273.4,N/A,Stable,"Crude Rate per 100,000"
Granville,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,1571.66417716,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Great Barrington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,6951.94908852,126,1812.4,1495.9,2128.9,N/A,Stable,"Crude Rate per 100,000"
Greenfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,17409.34461119,392,2251.7,2028.8,2474.6,N/A,Stable,"Crude Rate per 100,000"
Groton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,11263.97047001,76,674.7,523,826.4,N/A,Stable,"Crude Rate per 100,000"
Groveland,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,6699.94693055,62,925.4,695,1155.8,N/A,Stable,"Crude Rate per 100,000"
Hadley,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,5493.15691216,62,1128.7,847.7,1409.7,N/A,Stable,"Crude Rate per 100,000"
Halifax,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,7605.08492032,51,670.6,486.6,854.6,N/A,Stable,"Crude Rate per 100,000"
Hamilton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,7707.31912872,38,493,336.2,649.8,N/A,Stable,"Crude Rate per 100,000"
Hampden,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Admissions/Observations,Crude Rate,5085.51707969,26,511.3,314.8,707.8,N/A,Stable,"Crude Rate per 100,000"
