Geography,Start Year,End Year,Year,Sex,Age Group,Race/Ethnicity,Topic,Sub-topic,Category,Sub-Category,Denominator,Case Count,Measure,Lower CI,Upper CI,Statistical Significance,Stability,Measurement Unit
Arlington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,44628.35487506,35,78.4,52.4,104.4,N/A,Stable,"Crude Rate per 100,000"
Ashburnham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,6201.77545315,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Ashby,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,3293.71230564,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Ashfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,1724.7054414,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Ashland,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,18148.72277876,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Athol,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,11815.11379029,40,338.5,233.6,443.4,N/A,Stable,"Crude Rate per 100,000"
Attleboro,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,44815.33134215,60,133.9,100,167.8,N/A,Stable,"Crude Rate per 100,000"
Auburn,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,16359.77789609,15,91.7,45.3,138.1,N/A,Stable,"Crude Rate per 100,000"
Avon,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,4392.08233452,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Ayer,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,7826.12642776,13,166.1,75.8,256.4,N/A,Stable,"Crude Rate per 100,000"
Barnstable,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,44909.93927242,141,314,262.2,365.8,N/A,Stable,"Crude Rate per 100,000"
Barre,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,5497.44700778,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Becket,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,1791.0126887,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Bedford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,14205.88136108,11,77.4,31.7,123.1,N/A,Unstable,"Crude Rate per 100,000"
Belchertown,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,15237.47487799,14,91.9,43.8,140,N/A,Stable,"Crude Rate per 100,000"
Bellingham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,17218.83573197,15,87.1,43,131.2,N/A,Stable,"Crude Rate per 100,000"
Belmont,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,26192.00552589,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Berkley,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,6606.56655605,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Berlin,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,3040.86125082,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Bernardston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,2108.65468638,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Beverly,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,40771.40925625,29,71.1,45.2,97,N/A,Stable,"Crude Rate per 100,000"
Billerica,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,42243.01183081,27,63.9,39.8,88,N/A,Stable,"Crude Rate per 100,000"
Blackstone,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,9065.76266305,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Blandford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,1234.97742251,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Bolton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,4999.50847488,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Boston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,661477.99227234,1466,221.6,210.3,232.9,N/A,Stable,"Crude Rate per 100,000"
Bourne,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,20355.97482083,38,186.7,127.3,246.1,N/A,Stable,"Crude Rate per 100,000"
Boxborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,5113.51118305,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Boxford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,7926.68249184,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Boylston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,4435.25974704,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Braintree,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,37735.46634152,40,106,73.2,138.8,N/A,Stable,"Crude Rate per 100,000"
Brewster,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,9860.00517222,14,142,67.6,216.4,N/A,Stable,"Crude Rate per 100,000"
Bridgewater,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,27669.23385114,31,112,72.6,151.4,N/A,Stable,"Crude Rate per 100,000"
Brimfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,3693.43690577,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Brockton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,94849.49146725,282,297.3,262.6,332,N/A,Stable,"Crude Rate per 100,000"
Brookfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,3535.09514244,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Brookline,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,61876.03054895,30,48.5,31.1,65.9,N/A,Stable,"Crude Rate per 100,000"
Buckland,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,1881.33860485,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Burlington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,26209.60274657,22,83.9,48.8,119,N/A,Stable,"Crude Rate per 100,000"
Cambridge,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,109738.06115715,98,89.3,71.6,107,N/A,Stable,"Crude Rate per 100,000"
Canton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,22438.08113299,15,66.9,33,100.8,N/A,Stable,"Crude Rate per 100,000"
Carlisle,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,4868.43298565,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Carver,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,11871.87194071,18,151.6,81.6,221.6,N/A,Stable,"Crude Rate per 100,000"
Charlemont,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,1223.85509344,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Charlton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,13566.27402821,13,95.8,43.7,147.9,N/A,Stable,"Crude Rate per 100,000"
Chatham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,5977.45325963,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Chelmsford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,35172.28896679,34,96.7,64.2,129.2,N/A,Stable,"Crude Rate per 100,000"
Chelsea,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,37033.04300479,95,256.5,204.9,308.1,N/A,Stable,"Crude Rate per 100,000"
Cheshire,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,3111.86636574,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Chester,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,1355.79092796,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Chesterfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,1219.81373306,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Chicopee,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,56565.38464171,130,229.8,190.3,269.3,N/A,Stable,"Crude Rate per 100,000"
Chilmark,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,838.73696193,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Clarksburg,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,1690.85704663,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Clinton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,13851.23091854,41,296,205.4,386.6,N/A,Stable,"Crude Rate per 100,000"
Cohasset,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,7527.99496771,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Colrain,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,1643.16523998,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Concord,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,18391.23562729,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Conway,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,1910.7714535,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Cummington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,830.97124738,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Dalton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,6630.90445974,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Danvers,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,27765.82033138,26,93.6,57.6,129.6,N/A,Stable,"Crude Rate per 100,000"
Dartmouth,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,35572.00850114,48,134.9,96.7,173.1,N/A,Stable,"Crude Rate per 100,000"
Dedham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,26053.16690779,27,103.6,64.5,142.7,N/A,Stable,"Crude Rate per 100,000"
Deerfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,5222.03723336,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Dennis,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,13715.98282255,29,211.4,134.5,288.3,N/A,Stable,"Crude Rate per 100,000"
Dighton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,7472.47955251,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Douglas,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,8956.05411417,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Dover,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,5452.29217914,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Dracut,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,31132.88768163,40,128.5,88.7,168.3,N/A,Stable,"Crude Rate per 100,000"
Dudley,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,11927.2434608,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Dunstable,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,3286.20198817,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Duxbury,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,15167.23766482,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
East Bridgewater,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,14304.09218937,23,160.8,95.1,226.5,N/A,Stable,"Crude Rate per 100,000"
East Brookfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,2217.73055504,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
East Longmeadow,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,16433.46836244,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Eastham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,4791.80898099,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Easthampton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,16069.6814132,14,87.1,41.5,132.7,N/A,Stable,"Crude Rate per 100,000"
Easton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,23441.93114053,12,51.2,22.2,80.2,N/A,Stable,"Crude Rate per 100,000"
Edgartown,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,4157.54160952,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Egremont,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,1158.03029679,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Erving,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,1948.53415173,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Essex,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,3641.50941707,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Everett,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,45626.9269013,84,184.1,144.7,223.5,N/A,Stable,"Crude Rate per 100,000"
Fairhaven,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,15994.54051051,22,137.5,80,195,N/A,Stable,"Crude Rate per 100,000"
Fall River,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,88970.55420582,238,267.5,233.5,301.5,N/A,Stable,"Crude Rate per 100,000"
Falmouth,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,31361.8703813,66,210.4,159.6,261.2,N/A,Stable,"Crude Rate per 100,000"
Fitchburg,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,41190.29012408,117,284,232.5,335.5,N/A,Stable,"Crude Rate per 100,000"
Florida,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,770.98792952,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Foxborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,17621.95706928,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Framingham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,71987.31000297,68,94.5,72,117,N/A,Stable,"Crude Rate per 100,000"
Franklin,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,32966.77150914,16,48.5,24.7,72.3,N/A,Stable,"Crude Rate per 100,000"
Freetown,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,8989.57601663,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Gardner,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,20144.61260606,39,193.6,132.8,254.4,N/A,Stable,"Crude Rate per 100,000"
Georgetown,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,8615.01400062,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Gill,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,1584.25587268,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Gloucester,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,29010.43358216,42,144.8,101,188.6,N/A,Stable,"Crude Rate per 100,000"
Goshen,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,1097.01295277,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Gosnold,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,60.40080462,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Grafton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,18869.47311752,12,63.6,27.6,99.6,N/A,Stable,"Crude Rate per 100,000"
Granby,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,6169.0693396,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Granville,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,1571.66417716,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Great Barrington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,6951.94908852,11,158.2,64.7,251.7,N/A,Unstable,"Crude Rate per 100,000"
Greenfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,17409.34461119,60,344.6,257.4,431.8,N/A,Stable,"Crude Rate per 100,000"
Groton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,11263.97047001,14,124.3,59.2,189.4,N/A,Stable,"Crude Rate per 100,000"
Groveland,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,6699.94693055,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Hadley,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,5493.15691216,11,200.2,81.9,318.5,N/A,Unstable,"Crude Rate per 100,000"
Halifax,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,7605.08492032,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Hamilton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Emergency Dept Visit,Crude Rate,7707.31912872,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
