Geography,Start Year,End Year,Year,Sex,Age Group,Race/Ethnicity,Topic,Sub-topic,Category,Sub-Category,Denominator,Case Count,Measure,Lower CI,Upper CI,Statistical Significance,Stability,Measurement Unit
Arlington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,44628.35487506,199,355.7,306.3,405.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Ashburnham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,6201.77545315,37,535.4,362.9,707.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Ashby,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,3293.71230564,21,507.1,290.2,724,N/A,Stable,"Age-Adjusted Rate per 100,000"
Ashfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,1724.7054414,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Ashland,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,18148.72277876,62,313.6,235.5,391.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Athol,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,11815.11379029,253,1802.3,1580.2,2024.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Attleboro,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,44815.33134215,342,671.8,600.6,743,N/A,Stable,"Age-Adjusted Rate per 100,000"
Auburn,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,16359.77789609,57,268.7,198.9,338.5,N/A,Stable,"Age-Adjusted Rate per 100,000"
Avon,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,4392.08233452,32,519.9,339.8,700,N/A,Stable,"Age-Adjusted Rate per 100,000"
Ayer,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,7826.12642776,55,655,481.9,828.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Barnstable,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,44909.93927242,549,961,880.6,1041.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Barre,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,5497.44700778,28,493,310.4,675.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Becket,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,1791.0126887,17,793.5,416.3,1170.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Bedford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,14205.88136108,77,459.6,356.9,562.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Belchertown,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,15237.47487799,119,759.9,623.4,896.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Bellingham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,17218.83573197,84,426.8,335.5,518.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Belmont,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,26192.00552589,86,275.6,217.4,333.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Berkley,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,6606.56655605,35,631.3,422.2,840.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Berlin,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,3040.86125082,25,587.8,357.4,818.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Bernardston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,2108.65468638,21,765.2,437.9,1092.5,N/A,Stable,"Age-Adjusted Rate per 100,000"
Beverly,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,40771.40925625,232,475.6,414.4,536.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Billerica,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,42243.01183081,183,402.5,344.2,460.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Blackstone,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,9065.76266305,38,372.4,254,490.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Blandford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,1234.97742251,11,787.7,322.2,1253.2,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Bolton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,4999.50847488,28,595.6,375,816.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Boston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,661477.99227234,3463,559.7,541.1,578.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Bourne,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,20355.97482083,246,908.5,795,1022,N/A,Stable,"Age-Adjusted Rate per 100,000"
Boxborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,5113.51118305,12,257.6,111.8,403.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Boxford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,7926.68249184,41,446.7,310,583.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Boylston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,4435.25974704,20,326.8,183.6,470,N/A,Stable,"Age-Adjusted Rate per 100,000"
Braintree,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,37735.46634152,232,508.8,443.3,574.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Brewster,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,9860.00517222,78,548.5,426.8,670.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Bridgewater,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,27669.23385114,129,470.2,389.1,551.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Brimfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,3693.43690577,31,654.6,424.2,885,N/A,Stable,"Age-Adjusted Rate per 100,000"
Brockton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,94849.49146725,767,790.1,734.2,846,N/A,Stable,"Age-Adjusted Rate per 100,000"
Brookfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,3535.09514244,26,563.2,346.7,779.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Brookline,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,61876.03054895,182,280.4,239.7,321.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Buckland,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,1881.33860485,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Burlington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,26209.60274657,126,387.5,319.8,455.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Cambridge,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,109738.06115715,481,507.3,462,552.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Canton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,22438.08113299,138,488.6,407.1,570.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Carlisle,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,4868.43298565,23,455.1,269.1,641.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Carver,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,11871.87194071,109,744.5,604.7,884.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Charlemont,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,1223.85509344,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Charlton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,13566.27402821,62,388.3,291.6,485,N/A,Stable,"Age-Adjusted Rate per 100,000"
Chatham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,5977.45325963,63,516,388.6,643.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Chelmsford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,35172.28896679,168,395.1,335.4,454.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Chelsea,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,37033.04300479,280,838.1,739.9,936.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Cheshire,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,3111.86636574,32,748.3,489,1007.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Chester,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,1355.79092796,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Chesterfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,1219.81373306,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Chicopee,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,56565.38464171,361,555.7,498.4,613,N/A,Stable,"Age-Adjusted Rate per 100,000"
Chilmark,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,838.73696193,22,1624.9,945.9,2303.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Clarksburg,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,1690.85704663,15,664,328,1000,N/A,Stable,"Age-Adjusted Rate per 100,000"
Clinton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,13851.23091854,147,930.8,780.3,1081.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Cohasset,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,7527.99496771,25,269.8,164,375.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Colrain,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,1643.16523998,11,474.1,193.9,754.3,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Concord,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,18391.23562729,112,389.3,317.2,461.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Conway,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,1910.7714535,13,646.8,295.2,998.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Cummington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,830.97124738,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Dalton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,6630.90445974,46,504.7,358.8,650.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Danvers,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,27765.82033138,170,432.2,367.2,497.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Dartmouth,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,35572.00850114,173,410.6,349.4,471.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Dedham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,26053.16690779,197,570.1,490.5,649.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Deerfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,5222.03723336,25,394.2,239.7,548.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Dennis,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,13715.98282255,183,911,779,1043,N/A,Stable,"Age-Adjusted Rate per 100,000"
Dighton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,7472.47955251,34,444.6,295.2,594,N/A,Stable,"Age-Adjusted Rate per 100,000"
Douglas,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,8956.05411417,31,404.2,261.9,546.5,N/A,Stable,"Age-Adjusted Rate per 100,000"
Dover,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,5452.29217914,25,424.5,258.1,590.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Dracut,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,31132.88768163,153,431.6,363.2,500,N/A,Stable,"Age-Adjusted Rate per 100,000"
Dudley,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,11927.2434608,81,661.5,517.4,805.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Dunstable,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,3286.20198817,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Duxbury,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,15167.23766482,78,415.8,323.5,508.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
East Bridgewater,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,14304.09218937,65,424.4,321.2,527.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
East Brookfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,2217.73055504,17,678.1,355.8,1000.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
East Longmeadow,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,16433.46836244,82,355,278.2,431.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Eastham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,4791.80898099,60,756,564.7,947.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Easthampton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,16069.6814132,113,544,443.7,644.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Easton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,23441.93114053,120,479.9,394,565.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Edgartown,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,4157.54160952,92,1812,1441.7,2182.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Egremont,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,1158.03029679,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Erving,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,1948.53415173,26,1059,651.9,1466.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Essex,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,3641.50941707,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Everett,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,45626.9269013,384,856.6,770.9,942.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Fairhaven,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,15994.54051051,108,475.3,385.7,564.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Fall River,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,88970.55420582,813,849.5,791.1,907.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Falmouth,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,31361.8703813,403,872,786.9,957.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Fitchburg,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,41190.29012408,322,760.7,677.6,843.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Florida,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,770.98792952,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Foxborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,17621.95706928,96,511.1,408.9,613.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Framingham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,71987.31000297,407,510.2,460.6,559.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Franklin,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,32966.77150914,147,457.4,383.5,531.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Freetown,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,8989.57601663,47,515.9,368.4,663.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Gardner,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cardiovascular Disease,Emergency Dept Visit,Age-Adjusted Rate,20144.61260606,246,1030.5,901.7,1159.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
