Geography,Start Year,End Year,Year,Sex,Age Group,Race/Ethnicity,Topic,Sub-topic,Category,Sub-Category,Denominator,Case Count,Measure,Lower CI,Upper CI,Statistical Significance,Stability,Measurement Unit
Arlington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,44628.35487506,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Ashburnham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,6201.77545315,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Ashby,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,3293.71230564,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Ashfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,1724.7054414,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Ashland,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,18148.72277876,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Athol,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,11815.11379029,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Attleboro,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,44815.33134215,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Auburn,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,16359.77789609,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Avon,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,4392.08233452,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Ayer,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,7826.12642776,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Barnstable,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,44909.93927242,44,66.9,47.1,86.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Barre,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,5497.44700778,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Becket,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,1791.0126887,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Bedford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,14205.88136108,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Belchertown,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,15237.47487799,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Bellingham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,17218.83573197,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Belmont,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,26192.00552589,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Berkley,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,6606.56655605,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Berlin,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,3040.86125082,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Bernardston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,2108.65468638,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Beverly,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,40771.40925625,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Billerica,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,42243.01183081,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Blackstone,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,9065.76266305,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Blandford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,1234.97742251,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Bolton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,4999.50847488,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Boston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,661477.99227234,67,11.1,8.4,13.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Bourne,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,20355.97482083,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Boxborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,5113.51118305,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Boxford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,7926.68249184,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Boylston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,4435.25974704,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Braintree,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,37735.46634152,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Brewster,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,9860.00517222,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Bridgewater,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,27669.23385114,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Brimfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,3693.43690577,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Brockton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,94849.49146725,21,21.6,12.4,30.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Brookfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,3535.09514244,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Brookline,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,61876.03054895,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Buckland,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,1881.33860485,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Burlington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,26209.60274657,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Cambridge,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,109738.06115715,12,13.3,5.8,20.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Canton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,22438.08113299,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Carlisle,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,4868.43298565,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Carver,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,11871.87194071,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Charlemont,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,1223.85509344,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Charlton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,13566.27402821,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Chatham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,5977.45325963,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Chelmsford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,35172.28896679,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Chelsea,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,37033.04300479,18,63.1,33.9,92.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Cheshire,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,3111.86636574,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Chester,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,1355.79092796,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Chesterfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,1219.81373306,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Chicopee,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,56565.38464171,19,25.4,14,36.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Chilmark,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,838.73696193,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Clarksburg,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,1690.85704663,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Clinton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,13851.23091854,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Cohasset,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,7527.99496771,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Colrain,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,1643.16523998,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Concord,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,18391.23562729,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Conway,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,1910.7714535,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Cummington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,830.97124738,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Dalton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,6630.90445974,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Danvers,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,27765.82033138,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Dartmouth,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,35572.00850114,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Dedham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,26053.16690779,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Deerfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,5222.03723336,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Dennis,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,13715.98282255,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Dighton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,7472.47955251,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Douglas,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,8956.05411417,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Dover,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,5452.29217914,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Dracut,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,31132.88768163,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Dudley,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,11927.2434608,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Dunstable,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,3286.20198817,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Duxbury,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,15167.23766482,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
East Bridgewater,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,14304.09218937,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
East Brookfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,2217.73055504,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
East Longmeadow,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,16433.46836244,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Eastham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,4791.80898099,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Easthampton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,16069.6814132,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Easton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,23441.93114053,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Edgartown,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,4157.54160952,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Egremont,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,1158.03029679,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Erving,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,1948.53415173,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Essex,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,3641.50941707,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Everett,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,45626.9269013,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Fairhaven,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,15994.54051051,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Fall River,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,88970.55420582,20,19.1,10.7,27.5,N/A,Stable,"Age-Adjusted Rate per 100,000"
Falmouth,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,31361.8703813,20,42.8,24,61.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Fitchburg,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,41190.29012408,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Florida,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,770.98792952,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Foxborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,17621.95706928,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Framingham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,71987.31000297,12,14.9,6.5,23.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Franklin,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,32966.77150914,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Freetown,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,8989.57601663,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Gardner,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,20144.61260606,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Georgetown,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,8615.01400062,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Gill,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,1584.25587268,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Gloucester,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,29010.43358216,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Goshen,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,1097.01295277,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Gosnold,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,60.40080462,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Grafton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,18869.47311752,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Granby,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,6169.0693396,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Granville,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Emergency Dept Visit,Age-Adjusted Rate,1571.66417716,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
